ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,frame_pattern,frame_pattern_lower,frame_pattern_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1970-01-01 02:11:06,-0.1266921918846391,-16.844924592365608,19.444237815237116,-17.563930145049035,18.830043035457415,0.617052187246957,0.617052187246957,0.617052187246957,0.617052187246957,0.617052187246957,0.617052187246957,0.0,0.0,0.0,0.4903599953623179
1970-01-01 02:11:07,-0.12832283911184028,-16.814005041626103,19.857111018114384,-17.57442879040057,18.84279413864943,0.6170511017212437,0.6170511017212437,0.6170511017212437,0.6170511017212437,0.6170511017212437,0.6170511017212437,0.0,0.0,0.0,0.4887282626094034
1970-01-01 02:11:08,-0.12995348633904413,-16.957651545832412,19.91841909716679,-17.584927435752114,18.855545241841448,0.6170500161939445,0.6170500161939445,0.6170500161939445,0.6170500161939445,0.6170500161939445,0.6170500161939445,0.0,0.0,0.0,0.4870965298549004
1970-01-01 02:11:09,-0.13158413356624532,-17.241002410350617,19.53904750659117,-17.595426081103653,18.868296345033464,0.6170489306650593,0.6170489306650593,0.6170489306650593,0.6170489306650593,0.6170489306650593,0.6170489306650593,0.0,0.0,0.0,0.48546479709881396
1970-01-01 02:11:10,-0.13321478079344917,-17.429969302253948,19.090417170760524,-17.605924726455193,18.88104744822548,0.6170478451345884,0.6170478451345884,0.6170478451345884,0.6170478451345884,0.6170478451345884,0.6170478451345884,0.0,0.0,0.0,0.48383306434113926
1970-01-01 02:11:11,-0.13484542802065036,-17.115067561198412,19.303033226783448,-17.616423371806732,18.8937985514175,0.6170467596025315,0.6170467596025315,0.6170467596025315,0.6170467596025315,0.6170467596025315,0.6170467596025315,0.0,0.0,0.0,0.48220133158188117
1970-01-01 02:11:12,-0.1364760752478542,-16.898711881063814,19.70008616649569,-17.626922017158268,18.906549654609517,0.6170456740688887,0.6170456740688887,0.6170456740688887,0.6170456740688887,0.6170456740688887,0.6170456740688887,0.0,0.0,0.0,0.48056959882103445
1970-01-01 02:11:13,-0.1381067224750554,-17.024581632301466,19.535611981588556,-17.63742066250981,18.919300757801533,0.6170445885336602,0.6170445885336602,0.6170445885336602,0.6170445885336602,0.6170445885336602,0.6170445885336602,0.0,0.0,0.0,0.4789378660586048
1970-01-01 02:11:14,-0.13973736970225925,-16.570677730499174,19.744636649141828,-17.647882282641675,18.93027286997172,0.6170435029968456,0.6170435029968456,0.6170435029968456,0.6170435029968456,0.6170435029968456,0.6170435029968456,0.0,0.0,0.0,0.4773061332945864
1970-01-01 02:11:15,-0.14136801692946044,-17.528103397917192,19.648990775088436,-17.65745395585451,18.932272924213688,0.6170424174584452,0.6170424174584452,0.6170424174584452,0.6170424174584452,0.6170424174584452,0.6170424174584452,0.0,0.0,0.0,0.4756744005289848
1970-01-01 02:11:16,-0.1429986641566643,-17.030731607784496,19.278701103652732,-17.667025629067346,18.934272978455656,0.6170413319184589,0.6170413319184589,0.6170413319184589,0.6170413319184589,0.6170413319184589,0.6170413319184589,0.0,0.0,0.0,0.4740426677617946
1970-01-01 02:11:17,-0.14462931138386548,-17.062026751033613,19.498338002083297,-17.676597302280182,18.936273032697628,0.6170402463768869,0.6170402463768869,0.6170402463768869,0.6170402463768869,0.6170402463768869,0.6170402463768869,0.0,0.0,0.0,0.47241093499302145
1970-01-01 02:11:18,-0.14625995861106933,-17.125196675341904,19.65319409606838,-17.686168975493022,18.938273086939596,0.6170391608337289,0.6170391608337289,0.6170391608337289,0.6170391608337289,0.6170391608337289,0.6170391608337289,0.0,0.0,0.0,0.47077920222265957
1970-01-01 02:11:19,-0.14789060583827052,-17.16917928858204,19.605665423879543,-17.695740648705858,18.940273141181567,0.6170380752889852,0.6170380752889852,0.6170380752889852,0.6170380752889852,0.6170380752889852,0.6170380752889852,0.0,0.0,0.0,0.4691474694507147
1970-01-01 02:11:20,-0.14952125306547437,-17.31376529763749,19.535165812632254,-17.705312321918697,18.942273195423535,0.6170369897426556,0.6170369897426556,0.6170369897426556,0.6170369897426556,0.6170369897426556,0.6170369897426556,0.0,0.0,0.0,0.46751573667718127
