ds,y
1970-01-01 01:02:11,5
1970-01-01 01:02:12,5
1970-01-01 01:02:13,5
1970-01-01 01:02:14,6
1970-01-01 01:02:15,6
1970-01-01 01:02:16,5
1970-01-01 01:02:17,5
1970-01-01 01:02:18,6
1970-01-01 01:02:19,5
1970-01-01 01:02:20,5
1970-01-01 01:02:21,5
1970-01-01 01:02:22,5
1970-01-01 01:02:23,5
1970-01-01 01:02:24,5
1970-01-01 01:02:25,5
1970-01-01 01:02:26,5
1970-01-01 01:02:27,5
1970-01-01 01:02:28,5
1970-01-01 01:02:29,5
1970-01-01 01:02:30,6
1970-01-01 01:02:31,5
1970-01-01 01:02:32,5
1970-01-01 01:02:33,5
1970-01-01 01:02:34,6
1970-01-01 01:02:35,6
1970-01-01 01:02:36,6
1970-01-01 01:02:37,5
1970-01-01 01:02:38,6
1970-01-01 01:02:39,8
1970-01-01 01:02:40,8
1970-01-01 01:02:41,9
1970-01-01 01:02:42,9
1970-01-01 01:02:43,9
1970-01-01 01:02:44,9
1970-01-01 01:02:45,9
1970-01-01 01:02:46,8
1970-01-01 01:02:47,7
1970-01-01 01:02:48,9
1970-01-01 01:02:49,8
1970-01-01 01:02:50,9
1970-01-01 01:02:51,11
1970-01-01 01:02:52,9
1970-01-01 01:02:53,8
1970-01-01 01:02:54,9
1970-01-01 01:02:55,8
1970-01-01 01:02:56,9
1970-01-01 01:02:57,8
1970-01-01 01:02:58,8
1970-01-01 01:02:59,6
1970-01-01 01:03:00,7
1970-01-01 01:03:01,8
1970-01-01 01:03:02,6
1970-01-01 01:03:03,7
1970-01-01 01:03:04,9
1970-01-01 01:03:05,8
1970-01-01 01:03:06,8
1970-01-01 01:03:07,10
1970-01-01 01:03:08,9
1970-01-01 01:03:09,9
1970-01-01 01:03:10,7
1970-01-01 01:03:11,8
1970-01-01 01:03:12,9
1970-01-01 01:03:13,8
1970-01-01 01:03:14,8
1970-01-01 01:03:15,8
1970-01-01 01:03:16,8
1970-01-01 01:03:17,9
1970-01-01 01:03:18,10
1970-01-01 01:03:19,11
1970-01-01 01:03:20,10
1970-01-01 01:03:21,10
1970-01-01 01:03:22,10
1970-01-01 01:03:23,11
1970-01-01 01:03:24,11
1970-01-01 01:03:25,10
1970-01-01 01:03:26,10
1970-01-01 01:03:27,9
1970-01-01 01:03:28,8
1970-01-01 01:03:29,8
1970-01-01 01:03:30,8
1970-01-01 01:03:31,7
1970-01-01 01:03:32,6
1970-01-01 01:03:33,6
1970-01-01 01:03:34,6
1970-01-01 01:03:35,7
1970-01-01 01:03:36,7
1970-01-01 01:03:37,6
1970-01-01 01:03:38,7
1970-01-01 01:03:39,6
1970-01-01 01:03:40,6
1970-01-01 01:03:41,6
1970-01-01 01:03:42,8
1970-01-01 01:03:43,8
1970-01-01 01:03:44,8
1970-01-01 01:03:45,8
1970-01-01 01:03:46,8
1970-01-01 01:03:47,8
1970-01-01 01:03:48,8
1970-01-01 01:03:49,9
1970-01-01 01:03:50,7
1970-01-01 01:03:51,7
1970-01-01 01:03:52,7
1970-01-01 01:03:53,7
1970-01-01 01:03:54,7
1970-01-01 01:03:55,7
1970-01-01 01:03:56,7
1970-01-01 01:03:57,7
1970-01-01 01:03:58,7
1970-01-01 01:03:59,7
1970-01-01 01:04:00,7
1970-01-01 01:04:01,6
1970-01-01 01:04:02,7
1970-01-01 01:04:03,6
1970-01-01 01:04:04,6
1970-01-01 01:04:05,6
1970-01-01 01:04:06,8
1970-01-01 01:04:07,8
1970-01-01 01:04:08,8
1970-01-01 01:04:09,8
1970-01-01 01:04:10,9
1970-01-01 01:04:11,8
1970-01-01 01:04:12,9
1970-01-01 01:04:13,7
1970-01-01 01:04:14,7
1970-01-01 01:04:15,6
1970-01-01 01:04:16,7
1970-01-01 01:04:17,7
1970-01-01 01:04:18,6
1970-01-01 01:04:19,6
1970-01-01 01:04:20,6
1970-01-01 01:04:21,6
1970-01-01 01:04:22,6
1970-01-01 01:04:23,7
1970-01-01 01:04:24,8
1970-01-01 01:04:25,6
1970-01-01 01:04:26,8
1970-01-01 01:04:27,7
1970-01-01 01:04:28,7
1970-01-01 01:04:29,7
1970-01-01 01:04:30,7
1970-01-01 01:04:31,7
1970-01-01 01:04:32,7
1970-01-01 01:04:33,7
1970-01-01 01:04:34,8
1970-01-01 01:04:35,8
1970-01-01 01:04:36,8
1970-01-01 01:04:37,9
1970-01-01 01:04:38,7
1970-01-01 01:04:39,7
1970-01-01 01:04:40,8
1970-01-01 01:04:41,7
1970-01-01 01:04:42,7
1970-01-01 01:04:43,8
1970-01-01 01:04:44,7
1970-01-01 01:04:45,8
1970-01-01 01:04:46,9
1970-01-01 01:04:47,8
1970-01-01 01:04:48,8
1970-01-01 01:04:49,8
1970-01-01 01:04:50,8
1970-01-01 01:04:51,8
1970-01-01 01:04:52,8
1970-01-01 01:04:53,8
1970-01-01 01:04:54,8
1970-01-01 01:04:55,9
1970-01-01 01:04:56,8
1970-01-01 01:04:57,9
1970-01-01 01:04:58,9
1970-01-01 01:04:59,8
1970-01-01 01:05:00,8
1970-01-01 01:05:01,9
1970-01-01 01:05:02,9
1970-01-01 01:05:03,8
1970-01-01 01:05:04,9
1970-01-01 01:05:05,8
1970-01-01 01:05:06,7
1970-01-01 01:05:07,7
1970-01-01 01:05:08,6
1970-01-01 01:05:09,7
1970-01-01 01:05:10,8
1970-01-01 01:05:11,9
1970-01-01 01:05:12,5
1970-01-01 01:05:13,6
1970-01-01 01:05:14,6
1970-01-01 01:05:15,6
1970-01-01 01:05:16,7
1970-01-01 01:05:17,7
1970-01-01 01:05:18,9
1970-01-01 01:05:19,8
1970-01-01 01:05:20,8
1970-01-01 01:05:21,8
1970-01-01 01:05:22,7
1970-01-01 01:05:23,6
1970-01-01 01:05:24,7
1970-01-01 01:05:25,6
1970-01-01 01:05:26,6
1970-01-01 01:05:27,6
1970-01-01 01:05:28,7
1970-01-01 01:05:29,6
1970-01-01 01:05:30,6
1970-01-01 01:05:31,7
1970-01-01 01:05:32,7
1970-01-01 01:05:33,6
1970-01-01 01:05:34,7
1970-01-01 01:05:35,7
1970-01-01 01:05:36,6
1970-01-01 01:05:37,7
1970-01-01 01:05:38,6
1970-01-01 01:05:39,6
1970-01-01 01:05:40,6
1970-01-01 01:05:41,7
1970-01-01 01:05:42,7
1970-01-01 01:05:43,7
1970-01-01 01:05:44,7
1970-01-01 01:05:45,7
1970-01-01 01:05:46,7
1970-01-01 01:05:47,7
1970-01-01 01:05:48,7
1970-01-01 01:05:49,7
1970-01-01 01:05:50,7
1970-01-01 01:05:51,7
1970-01-01 01:05:52,7
1970-01-01 01:05:53,7
1970-01-01 01:05:54,7
1970-01-01 01:05:55,5
1970-01-01 01:05:56,5
1970-01-01 01:05:57,5
1970-01-01 01:05:58,5
1970-01-01 01:05:59,7
1970-01-01 01:06:00,7
1970-01-01 01:06:01,6
1970-01-01 01:06:02,5
1970-01-01 01:06:03,7
1970-01-01 01:06:04,6
1970-01-01 01:06:05,6
1970-01-01 01:06:06,5
1970-01-01 01:06:07,5
1970-01-01 01:06:08,5
1970-01-01 01:06:09,5
1970-01-01 01:06:10,5
1970-01-01 01:06:11,4
1970-01-01 01:06:12,4
1970-01-01 01:06:13,5
1970-01-01 01:06:14,6
1970-01-01 01:06:15,6
1970-01-01 01:06:16,5
1970-01-01 01:06:17,5
1970-01-01 01:06:18,5
1970-01-01 01:06:19,5
1970-01-01 01:06:20,5
1970-01-01 01:06:21,7
1970-01-01 01:06:22,6
1970-01-01 01:06:23,8
1970-01-01 01:06:24,8
1970-01-01 01:06:25,10
1970-01-01 01:06:26,11
1970-01-01 01:06:27,11
1970-01-01 01:06:28,11
1970-01-01 01:06:29,10
1970-01-01 01:06:30,10
1970-01-01 01:06:31,9
1970-01-01 01:06:32,10
1970-01-01 01:06:33,9
1970-01-01 01:06:34,10
1970-01-01 01:06:35,11
1970-01-01 01:06:36,11
1970-01-01 01:06:37,10
1970-01-01 01:06:38,10
1970-01-01 01:06:39,10
1970-01-01 01:06:40,10
1970-01-01 01:06:41,9
1970-01-01 01:06:42,10
1970-01-01 01:06:43,9
1970-01-01 01:06:44,11
1970-01-01 01:06:45,9
1970-01-01 01:06:46,10
1970-01-01 01:06:47,9
1970-01-01 01:06:48,9
1970-01-01 01:06:49,9
1970-01-01 01:06:50,10
1970-01-01 01:06:51,8
1970-01-01 01:06:52,9
1970-01-01 01:06:53,10
1970-01-01 01:06:54,9
1970-01-01 01:06:55,9
1970-01-01 01:06:56,9
1970-01-01 01:06:57,9
1970-01-01 01:06:58,9
1970-01-01 01:06:59,9
1970-01-01 01:07:00,8
1970-01-01 01:07:01,10
1970-01-01 01:07:02,11
1970-01-01 01:07:03,9
1970-01-01 01:07:04,9
1970-01-01 01:07:05,9
1970-01-01 01:07:06,9
1970-01-01 01:07:07,9
1970-01-01 01:07:08,10
1970-01-01 01:07:09,10
1970-01-01 01:07:10,10
1970-01-01 01:07:11,11
1970-01-01 01:07:12,10
1970-01-01 01:07:13,10
1970-01-01 01:07:14,11
1970-01-01 01:07:15,11
1970-01-01 01:07:16,9
1970-01-01 01:07:17,11
1970-01-01 01:07:18,11
1970-01-01 01:07:19,9
1970-01-01 01:07:20,10
1970-01-01 01:07:21,7
1970-01-01 01:07:22,11
1970-01-01 01:07:23,9
1970-01-01 01:07:24,9
1970-01-01 01:07:25,9
1970-01-01 01:07:26,8
1970-01-01 01:07:27,9
1970-01-01 01:07:28,9
1970-01-01 01:07:29,9
1970-01-01 01:07:30,10
1970-01-01 01:07:31,11
1970-01-01 01:07:32,12
1970-01-01 01:07:33,10
1970-01-01 01:07:34,10
1970-01-01 01:07:35,10
1970-01-01 01:07:36,10
1970-01-01 01:07:37,9
1970-01-01 01:07:38,9
1970-01-01 01:07:39,9
1970-01-01 01:07:40,9
1970-01-01 01:07:41,12
1970-01-01 01:07:42,9
1970-01-01 01:07:43,9
1970-01-01 01:07:44,10
1970-01-01 01:07:45,9
1970-01-01 01:07:46,8
1970-01-01 01:07:47,9
1970-01-01 01:07:48,9
1970-01-01 01:07:49,10
1970-01-01 01:07:50,10
1970-01-01 01:07:51,9
1970-01-01 01:07:52,9
1970-01-01 01:07:53,10
1970-01-01 01:07:54,9
1970-01-01 01:07:55,9
1970-01-01 01:07:56,9
1970-01-01 01:07:57,7
1970-01-01 01:07:58,9
1970-01-01 01:07:59,7
1970-01-01 01:08:00,7
1970-01-01 01:08:01,6
1970-01-01 01:08:02,6
1970-01-01 01:08:03,5
1970-01-01 01:08:04,6
1970-01-01 01:08:05,6
1970-01-01 01:08:06,7
1970-01-01 01:08:07,6
1970-01-01 01:08:08,6
1970-01-01 01:08:09,5
1970-01-01 01:08:10,5
1970-01-01 01:08:11,5
1970-01-01 01:08:12,3
1970-01-01 01:08:13,4
1970-01-01 01:08:14,5
1970-01-01 01:08:15,6
1970-01-01 01:08:16,6
1970-01-01 01:08:17,5
1970-01-01 01:08:18,6
1970-01-01 01:08:19,5
1970-01-01 01:08:20,5
1970-01-01 01:08:21,5
1970-01-01 01:08:22,6
1970-01-01 01:08:23,6
1970-01-01 01:08:24,7
1970-01-01 01:08:25,6
1970-01-01 01:08:26,6
1970-01-01 01:08:27,6
1970-01-01 01:08:28,5
1970-01-01 01:08:29,5
1970-01-01 01:08:30,4
1970-01-01 01:08:31,5
1970-01-01 01:08:32,6
1970-01-01 01:08:33,5
1970-01-01 01:08:34,5
1970-01-01 01:08:35,4
1970-01-01 01:08:36,4
1970-01-01 01:08:37,4
1970-01-01 01:08:38,4
1970-01-01 01:08:39,4
1970-01-01 01:08:40,4
1970-01-01 01:08:41,5
1970-01-01 01:08:42,4
1970-01-01 01:08:43,4
1970-01-01 01:08:44,4
1970-01-01 01:08:45,5
1970-01-01 01:08:46,4
1970-01-01 01:08:47,4
1970-01-01 01:08:48,5
1970-01-01 01:08:49,4
1970-01-01 01:08:50,4
1970-01-01 01:08:51,4
1970-01-01 01:08:52,4
1970-01-01 01:08:53,5
1970-01-01 01:08:54,5
1970-01-01 01:08:55,5
1970-01-01 01:08:56,4
1970-01-01 01:08:57,5
1970-01-01 01:08:58,4
1970-01-01 01:08:59,6
1970-01-01 01:09:00,7
1970-01-01 01:09:01,6
1970-01-01 01:09:02,7
1970-01-01 01:09:03,6
1970-01-01 01:09:04,7
1970-01-01 01:09:05,6
1970-01-01 01:09:06,7
1970-01-01 01:09:07,6
1970-01-01 01:09:08,8
1970-01-01 01:09:09,4
1970-01-01 01:09:10,6
1970-01-01 01:09:11,6
1970-01-01 01:09:12,6
1970-01-01 01:09:13,7
1970-01-01 01:09:14,6
1970-01-01 01:09:15,4
1970-01-01 01:09:16,6
1970-01-01 01:09:17,8
1970-01-01 01:09:18,8
1970-01-01 01:09:19,8
1970-01-01 01:09:20,8
1970-01-01 01:09:21,9
1970-01-01 01:09:22,8
1970-01-01 01:09:23,8
1970-01-01 01:09:24,7
1970-01-01 01:09:25,8
1970-01-01 01:09:26,7
1970-01-01 01:09:27,7
1970-01-01 01:09:28,7
1970-01-01 01:09:29,8
1970-01-01 01:09:30,7
1970-01-01 01:09:31,7
1970-01-01 01:09:32,6
1970-01-01 01:09:33,6
1970-01-01 01:09:34,5
1970-01-01 01:09:35,5
1970-01-01 01:09:36,6
1970-01-01 01:09:37,5
1970-01-01 01:09:38,5
1970-01-01 01:09:39,5
1970-01-01 01:09:40,5
1970-01-01 01:09:41,6
1970-01-01 01:09:42,6
1970-01-01 01:09:43,6
1970-01-01 01:09:44,7
1970-01-01 01:09:45,7
1970-01-01 01:09:46,7
1970-01-01 01:09:47,6
1970-01-01 01:09:48,7
1970-01-01 01:09:49,6
1970-01-01 01:09:50,6
1970-01-01 01:09:51,5
1970-01-01 01:09:52,5
1970-01-01 01:09:53,5
1970-01-01 01:09:54,5
1970-01-01 01:09:55,5
1970-01-01 01:09:56,5
1970-01-01 01:09:57,5
1970-01-01 01:09:58,5
1970-01-01 01:09:59,6
1970-01-01 01:10:00,5
1970-01-01 01:10:01,5
1970-01-01 01:10:02,5
1970-01-01 01:10:03,6
1970-01-01 01:10:04,5
1970-01-01 01:10:05,5
1970-01-01 01:10:06,5
1970-01-01 01:10:07,6
1970-01-01 01:10:08,6
1970-01-01 01:10:09,6
1970-01-01 01:10:10,7
1970-01-01 01:10:11,7
1970-01-01 01:10:12,6
1970-01-01 01:10:13,5
1970-01-01 01:10:14,6
1970-01-01 01:10:15,7
1970-01-01 01:10:16,7
1970-01-01 01:10:17,7
1970-01-01 01:10:18,6
1970-01-01 01:10:19,8
1970-01-01 01:10:20,8
1970-01-01 01:10:21,7
1970-01-01 01:10:22,7
1970-01-01 01:10:23,8
1970-01-01 01:10:24,7
1970-01-01 01:10:25,8
1970-01-01 01:10:26,8
1970-01-01 01:10:27,8
1970-01-01 01:10:28,8
1970-01-01 01:10:29,9
1970-01-01 01:10:30,8
1970-01-01 01:10:31,7
1970-01-01 01:10:32,8
1970-01-01 01:10:33,7
1970-01-01 01:10:34,8
1970-01-01 01:10:35,7
1970-01-01 01:10:36,7
1970-01-01 01:10:37,7
1970-01-01 01:10:38,8
1970-01-01 01:10:39,7
1970-01-01 01:10:40,7
1970-01-01 01:10:41,7
1970-01-01 01:10:42,8
1970-01-01 01:10:43,7
1970-01-01 01:10:44,7
1970-01-01 01:10:45,7
1970-01-01 01:10:46,7
1970-01-01 01:10:47,7
1970-01-01 01:10:48,7
1970-01-01 01:10:49,7
1970-01-01 01:10:50,7
1970-01-01 01:10:51,7
1970-01-01 01:10:52,7
1970-01-01 01:10:53,6
1970-01-01 01:10:54,6
1970-01-01 01:10:55,6
1970-01-01 01:10:56,6
1970-01-01 01:10:57,6
1970-01-01 01:10:58,6
1970-01-01 01:10:59,6
1970-01-01 01:11:00,6
1970-01-01 01:11:01,7
1970-01-01 01:11:02,6
1970-01-01 01:11:03,6
1970-01-01 01:11:04,6
1970-01-01 01:11:05,6
1970-01-01 01:11:06,5
1970-01-01 01:11:07,6
1970-01-01 01:11:08,5
1970-01-01 01:11:09,5
1970-01-01 01:11:10,5
1970-01-01 01:11:11,6
1970-01-01 01:11:12,5
1970-01-01 01:11:13,6
1970-01-01 01:11:14,6
1970-01-01 01:11:15,6
1970-01-01 01:11:16,6
1970-01-01 01:11:17,4
1970-01-01 01:11:18,4
1970-01-01 01:11:19,4
1970-01-01 01:11:20,3
1970-01-01 01:11:21,3
1970-01-01 01:11:22,4
1970-01-01 01:11:23,3
1970-01-01 01:11:24,4
1970-01-01 01:11:25,3
1970-01-01 01:11:26,3
1970-01-01 01:11:27,2
1970-01-01 01:11:28,3
1970-01-01 01:11:29,3
1970-01-01 01:11:30,3
1970-01-01 01:11:31,3
1970-01-01 01:11:32,4
1970-01-01 01:11:33,3
1970-01-01 01:11:34,3
1970-01-01 01:11:35,4
1970-01-01 01:11:36,3
1970-01-01 01:11:37,4
1970-01-01 01:11:38,3
1970-01-01 01:11:39,3
1970-01-01 01:11:40,4
1970-01-01 01:11:41,5
1970-01-01 01:11:42,5
1970-01-01 01:11:43,5
1970-01-01 01:11:44,4
1970-01-01 01:11:45,3
1970-01-01 01:11:46,4
1970-01-01 01:11:47,4
1970-01-01 01:11:48,4
1970-01-01 01:11:49,4
1970-01-01 01:11:50,3
1970-01-01 01:11:51,4
1970-01-01 01:11:52,3
1970-01-01 01:11:53,2
1970-01-01 01:11:54,4
1970-01-01 01:11:55,5
1970-01-01 01:11:56,4
1970-01-01 01:11:57,5
1970-01-01 01:11:58,5
1970-01-01 01:11:59,4
1970-01-01 01:12:00,5
1970-01-01 01:12:01,6
1970-01-01 01:12:02,6
1970-01-01 01:12:03,6
1970-01-01 01:12:04,6
1970-01-01 01:12:05,6
1970-01-01 01:12:06,7
1970-01-01 01:12:07,7
1970-01-01 01:12:08,6
1970-01-01 01:12:09,7
1970-01-01 01:12:10,6
1970-01-01 01:12:11,7
1970-01-01 01:12:12,7
1970-01-01 01:12:13,6
1970-01-01 01:12:14,6
1970-01-01 01:12:15,7
1970-01-01 01:12:16,6
1970-01-01 01:12:17,7
1970-01-01 01:12:18,6
1970-01-01 01:12:19,6
1970-01-01 01:12:20,7
1970-01-01 01:12:21,7
1970-01-01 01:12:22,8
1970-01-01 01:12:23,8
1970-01-01 01:12:24,9
1970-01-01 01:12:25,7
1970-01-01 01:12:26,7
1970-01-01 01:12:27,7
1970-01-01 01:12:28,7
1970-01-01 01:12:29,7
1970-01-01 01:12:30,7
1970-01-01 01:12:31,7
1970-01-01 01:12:32,7
1970-01-01 01:12:33,7
1970-01-01 01:12:34,8
1970-01-01 01:12:35,8
1970-01-01 01:12:36,8
1970-01-01 01:12:37,8
1970-01-01 01:12:38,8
1970-01-01 01:12:39,8
1970-01-01 01:12:40,9
1970-01-01 01:12:41,8
1970-01-01 01:12:42,8
1970-01-01 01:12:43,8
1970-01-01 01:12:44,8
1970-01-01 01:12:45,7
1970-01-01 01:12:46,8
1970-01-01 01:12:47,8
1970-01-01 01:12:48,8
1970-01-01 01:12:49,8
1970-01-01 01:12:50,8
1970-01-01 01:12:51,8
1970-01-01 01:12:52,8
1970-01-01 01:12:53,7
1970-01-01 01:12:54,7
1970-01-01 01:12:55,7
1970-01-01 01:12:56,7
1970-01-01 01:12:57,7
1970-01-01 01:12:58,8
1970-01-01 01:12:59,7
1970-01-01 01:13:00,7
1970-01-01 01:13:01,8
1970-01-01 01:13:02,7
1970-01-01 01:13:03,7
1970-01-01 01:13:04,7
1970-01-01 01:13:05,6
1970-01-01 01:13:06,5
1970-01-01 01:13:07,6
1970-01-01 01:13:08,5
1970-01-01 01:13:09,4
1970-01-01 01:13:10,5
1970-01-01 01:13:11,5
1970-01-01 01:13:12,5
1970-01-01 01:13:13,5
1970-01-01 01:13:14,4
1970-01-01 01:13:15,5
1970-01-01 01:13:16,5
1970-01-01 01:13:17,6
1970-01-01 01:13:18,5
1970-01-01 01:13:19,5
1970-01-01 01:13:20,5
1970-01-01 01:13:21,6
1970-01-01 01:13:22,7
1970-01-01 01:13:23,7
1970-01-01 01:13:24,5
1970-01-01 01:13:25,7
1970-01-01 01:13:26,6
1970-01-01 01:13:27,6
1970-01-01 01:13:28,7
1970-01-01 01:13:29,6
1970-01-01 01:13:30,5
1970-01-01 01:13:31,7
1970-01-01 01:13:32,6
1970-01-01 01:13:33,6
1970-01-01 01:13:34,6
1970-01-01 01:13:35,6
1970-01-01 01:13:36,6
1970-01-01 01:13:37,7
1970-01-01 01:13:38,6
1970-01-01 01:13:39,6
1970-01-01 01:13:40,7
1970-01-01 01:13:41,6
1970-01-01 01:13:42,6
1970-01-01 01:13:43,6
1970-01-01 01:13:44,6
1970-01-01 01:13:45,6
1970-01-01 01:13:46,6
1970-01-01 01:13:47,6
1970-01-01 01:13:48,6
1970-01-01 01:13:49,6
1970-01-01 01:13:50,6
1970-01-01 01:13:51,6
1970-01-01 01:13:52,7
1970-01-01 01:13:53,6
1970-01-01 01:13:54,7
1970-01-01 01:13:55,7
1970-01-01 01:13:56,7
1970-01-01 01:13:57,7
1970-01-01 01:13:58,7
1970-01-01 01:13:59,7
1970-01-01 01:14:00,6
1970-01-01 01:14:01,7
1970-01-01 01:14:02,7
1970-01-01 01:14:03,6
1970-01-01 01:14:04,7
1970-01-01 01:14:05,6
1970-01-01 01:14:06,7
1970-01-01 01:14:07,6
1970-01-01 01:14:08,7
1970-01-01 01:14:09,6
1970-01-01 01:14:10,8
1970-01-01 01:14:11,7
1970-01-01 01:14:12,7
1970-01-01 01:14:13,9
1970-01-01 01:14:14,7
1970-01-01 01:14:15,6
1970-01-01 01:14:16,7
1970-01-01 01:14:17,6
1970-01-01 01:14:18,5
1970-01-01 01:14:19,5
1970-01-01 01:14:20,5
1970-01-01 01:14:21,6
1970-01-01 01:14:22,5
1970-01-01 01:14:23,4
1970-01-01 01:14:24,5
1970-01-01 01:14:25,5
1970-01-01 01:14:26,5
1970-01-01 01:14:27,5
1970-01-01 01:14:28,5
1970-01-01 01:14:29,5
1970-01-01 01:14:30,5
1970-01-01 01:14:31,5
1970-01-01 01:14:32,5
1970-01-01 01:14:33,5
1970-01-01 01:14:34,5
1970-01-01 01:14:35,5
1970-01-01 01:14:36,5
1970-01-01 01:14:37,5
1970-01-01 01:14:38,5
1970-01-01 01:14:39,5
1970-01-01 01:14:40,6
1970-01-01 01:14:41,6
1970-01-01 01:14:42,5
1970-01-01 01:14:43,5
1970-01-01 01:14:44,4
1970-01-01 01:14:45,4
1970-01-01 01:14:46,5
1970-01-01 01:14:47,5
1970-01-01 01:14:48,6
1970-01-01 01:14:49,5
1970-01-01 01:14:50,5
1970-01-01 01:14:51,4
1970-01-01 01:14:52,5
1970-01-01 01:14:53,5
1970-01-01 01:14:54,4
1970-01-01 01:14:55,5
1970-01-01 01:14:56,5
1970-01-01 01:14:57,6
1970-01-01 01:14:58,6
1970-01-01 01:14:59,5
1970-01-01 01:15:00,6
1970-01-01 01:15:01,7
1970-01-01 01:15:02,6
1970-01-01 01:15:03,6
1970-01-01 01:15:04,6
1970-01-01 01:15:05,6
1970-01-01 01:15:06,6
1970-01-01 01:15:07,6
1970-01-01 01:15:08,6
1970-01-01 01:15:09,7
1970-01-01 01:15:10,6
1970-01-01 01:15:11,6
1970-01-01 01:15:12,7
1970-01-01 01:15:13,6
1970-01-01 01:15:14,6
1970-01-01 01:15:15,5
1970-01-01 01:15:16,6
1970-01-01 01:15:17,6
1970-01-01 01:15:18,6
1970-01-01 01:15:19,6
1970-01-01 01:15:20,6
1970-01-01 01:15:21,6
1970-01-01 01:15:22,6
1970-01-01 01:15:23,6
1970-01-01 01:15:24,6
1970-01-01 01:15:25,6
1970-01-01 01:15:26,6
1970-01-01 01:15:27,7
1970-01-01 01:15:28,6
1970-01-01 01:15:29,6
1970-01-01 01:15:30,5
1970-01-01 01:15:31,6
1970-01-01 01:15:32,5
1970-01-01 01:15:33,5
1970-01-01 01:15:34,6
1970-01-01 01:15:35,6
1970-01-01 01:15:36,5
1970-01-01 01:15:37,5
1970-01-01 01:15:38,5
1970-01-01 01:15:39,5
